coupon_uid,household_key,CAMPAIGN,COUPON_UPC,day_issued,day_expired,day_redeemed,duration,event,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC
9612,464,20,54589371176,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9613,464,20,53620010028,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9614,464,20,51111131075,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9615,464,20,51111131077,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9616,464,20,51111120076,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9617,464,20,51111120078,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9618,464,20,54589399255,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9619,464,20,54589321176,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9620,464,20,54589321177,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9621,464,20,54589353176,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9622,464,20,54589353178,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9623,464,20,54100024032,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9624,464,20,54800110055,615,685,620.0,5.0,1,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9625,464,20,54589399275,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9626,464,20,54589399277,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9627,464,20,50052110076,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9628,464,20,50052110078,615,685,,70.0,0,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown
9629,467,5,53600010082,377,411,,34.0,0,,,,,,,
9630,467,5,50813700076,377,411,,34.0,0,,,,,,,
9631,467,5,56025876174,377,411,,34.0,0,,,,,,,
9632,467,5,55000051087,377,411,,34.0,0,,,,,,,
9633,467,5,51300010013,377,411,,34.0,0,,,,,,,
9634,467,5,55220010013,377,411,,34.0,0,,,,,,,
9635,467,5,53700048182,377,411,,34.0,0,,,,,,,
9636,467,5,57007440087,377,411,,34.0,0,,,,,,,
9637,467,5,58374400087,377,411,,34.0,0,,,,,,,
9638,467,5,57410101082,377,411,,34.0,0,,,,,,,
9639,467,5,51500050013,377,411,,34.0,0,,,,,,,
9640,467,7,57482000035,398,432,,34.0,0,,,,,,,
9641,467,7,57050100076,398,432,,34.0,0,,,,,,,
9642,467,7,53320051055,398,432,,34.0,0,,,,,,,
9643,467,7,58087858576,398,432,,34.0,0,,,,,,,
9644,467,7,53700060051,398,432,,34.0,0,,,,,,,
9645,467,7,53700048051,398,432,,34.0,0,,,,,,,
9646,467,7,51111121078,398,432,,34.0,0,,,,,,,
9647,467,7,10000085373,398,432,,34.0,0,,,,,,,
9648,467,11,52500060033,477,523,,46.0,0,,,,,,,
9649,467,11,55150000034,477,523,,46.0,0,,,,,,,
9650,467,11,51920034051,477,523,,46.0,0,,,,,,,
9651,467,11,55113100076,477,523,,46.0,0,,,,,,,
9652,467,11,54310000076,477,523,,46.0,0,,,,,,,
9653,467,11,54171600078,477,523,,46.0,0,,,,,,,
9654,467,11,57033040050,477,523,,46.0,0,,,,,,,
9655,467,11,57166211133,477,523,,46.0,0,,,,,,,
9656,467,11,57418211676,477,523,,46.0,0,,,,,,,
9657,467,11,57940062040,477,523,,46.0,0,,,,,,,
9658,467,11,53600050042,477,523,,46.0,0,,,,,,,
9659,467,11,53500051576,477,523,,46.0,0,,,,,,,
9660,467,11,57008510013,477,523,,46.0,0,,,,,,,
9661,467,16,51254600033,561,593,,32.0,0,,,,,,,
9662,467,16,53600030082,561,593,,32.0,0,,,,,,,
9663,467,16,52270011076,561,593,,32.0,0,,,,,,,
9664,467,16,56382410076,561,593,,32.0,0,,,,,,,
9665,467,16,10000085482,561,593,,32.0,0,,,,,,,
9666,467,16,55310000076,561,593,,32.0,0,,,,,,,
9667,467,16,53500000076,561,593,,32.0,0,,,,,,,
9668,467,16,53700048076,561,593,,32.0,0,,,,,,,
9669,467,16,50099700082,561,593,,32.0,0,,,,,,,
9670,467,16,50076613076,561,593,,32.0,0,,,,,,,
9671,467,16,57124921076,561,593,,32.0,0,,,,,,,
9672,467,16,57418211676,561,593,,32.0,0,,,,,,,
9673,467,16,10000085436,561,593,,32.0,0,,,,,,,
9674,468,5,53600010082,377,411,,34.0,0,,,,,,,
9675,468,5,50813700076,377,411,,34.0,0,,,,,,,
9676,468,5,56025876174,377,411,,34.0,0,,,,,,,
9677,468,5,55000051087,377,411,,34.0,0,,,,,,,
9678,468,5,51300010013,377,411,,34.0,0,,,,,,,
9679,468,5,55220010013,377,411,,34.0,0,,,,,,,
9680,468,5,53700048182,377,411,,34.0,0,,,,,,,
9681,468,5,57007440087,377,411,,34.0,0,,,,,,,
9682,468,5,58374400087,377,411,,34.0,0,,,,,,,
9683,468,5,57410101082,377,411,,34.0,0,,,,,,,
9684,468,5,51500050013,377,411,,34.0,0,,,,,,,
9685,468,7,57482000035,398,432,,34.0,0,,,,,,,
9686,468,7,57050100076,398,432,,34.0,0,,,,,,,
9687,468,7,53320051055,398,432,,34.0,0,,,,,,,
9688,468,7,58087858576,398,432,,34.0,0,,,,,,,
9689,468,7,53700060051,398,432,,34.0,0,,,,,,,
9690,468,7,53700048051,398,432,,34.0,0,,,,,,,
9691,468,7,51111121078,398,432,,34.0,0,,,,,,,
9692,468,7,10000085373,398,432,,34.0,0,,,,,,,
9693,468,10,54589314178,463,495,,32.0,0,,,,,,,
9694,468,10,57109130055,463,495,,32.0,0,,,,,,,
9695,468,10,50813700076,463,495,,32.0,0,,,,,,,
9696,468,10,10000085370,463,495,,32.0,0,,,,,,,
9697,468,10,10000089072,463,495,,32.0,0,,,,,,,
9698,468,10,53600000082,463,495,,32.0,0,,,,,,,
9699,468,10,51300010013,463,495,,32.0,0,,,,,,,
9700,468,10,55220010013,463,495,,32.0,0,,,,,,,
9701,468,10,53700048182,463,495,,32.0,0,,,,,,,
9702,468,10,57007444182,463,495,,32.0,0,,,,,,,
9703,468,10,51500059033,463,495,,32.0,0,,,,,,,
9704,468,10,54110030074,463,495,,32.0,0,,,,,,,
9705,468,10,50813713084,463,495,,32.0,0,,,,,,,
9706,468,10,57410101082,463,495,,32.0,0,,,,,,,
9707,468,11,52500060033,477,523,,46.0,0,,,,,,,
9708,468,11,55150000034,477,523,,46.0,0,,,,,,,
9709,468,11,51920034051,477,523,,46.0,0,,,,,,,
9710,468,11,55113100076,477,523,,46.0,0,,,,,,,
9711,468,11,54310000076,477,523,,46.0,0,,,,,,,
9712,468,11,54171600078,477,523,,46.0,0,,,,,,,
9713,468,11,57033040050,477,523,,46.0,0,,,,,,,
9714,468,11,57166211133,477,523,,46.0,0,,,,,,,
9715,468,11,57418211676,477,523,,46.0,0,,,,,,,
9716,468,11,57940062040,477,523,,46.0,0,,,,,,,
9717,468,11,53600050042,477,523,,46.0,0,,,,,,,
9718,468,11,53500051576,477,523,,46.0,0,,,,,,,
9719,468,11,57008510013,477,523,,46.0,0,,,,,,,
9720,469,22,51450050050,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9721,469,22,55150081028,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9722,469,22,54132220050,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9723,469,22,57045970076,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9724,469,22,52100000031,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9725,469,22,55150081060,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9726,469,22,54400021032,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9727,469,22,52113100077,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9728,469,22,55100090033,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9729,469,22,54850010033,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9730,469,22,51800000050,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9731,469,22,51312010033,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9732,469,22,52800031032,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9733,469,22,56233833793,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9734,469,22,57797520075,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9735,469,22,54450000076,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9736,469,22,57100771033,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9737,469,22,10000089316,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9738,469,22,10000085486,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9739,469,22,10000085487,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9740,469,22,52732670076,624,656,,32.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9741,469,23,54400000032,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9742,469,23,55200017313,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9743,469,23,54060060033,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9744,469,23,55100000033,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9745,469,23,57027211076,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9746,469,23,53000000036,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9747,469,23,55928320070,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9748,469,23,55420811176,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9749,469,23,51380040009,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9750,469,23,50057331082,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9751,469,23,51200000076,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9752,469,23,59108312076,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9753,469,23,54850010033,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9754,469,23,52840000082,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9755,469,23,10000085491,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9756,469,23,50000540082,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9757,469,23,10000085493,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9758,469,23,10000085490,646,684,,38.0,0,Age Group4,Y,Level6,Probable Owner,Group3,1,None/Unknown
9759,470,2,53328614176,351,383,,32.0,0,,,,,,,
9760,470,2,54670400033,351,383,,32.0,0,,,,,,,
9761,470,2,53800030050,351,383,,32.0,0,,,,,,,
9762,470,2,55020000076,351,383,,32.0,0,,,,,,,
9763,470,2,57218050076,351,383,,32.0,0,,,,,,,
9764,470,2,52370020076,351,383,,32.0,0,,,,,,,
9765,470,2,53620064076,351,383,,32.0,0,,,,,,,
9766,470,2,52732670076,351,383,,32.0,0,,,,,,,
9767,470,2,53100010076,351,383,,32.0,0,,,,,,,
9768,470,2,54132220050,351,383,,32.0,0,,,,,,,
9769,470,2,58660017075,351,383,,32.0,0,,,,,,,
9770,470,2,51530011350,351,383,,32.0,0,,,,,,,
9771,470,2,52000030042,351,383,,32.0,0,,,,,,,
9772,470,2,57455024475,351,383,,32.0,0,,,,,,,
9773,470,2,57045970076,351,383,,32.0,0,,,,,,,
9774,470,2,51111074175,351,383,,32.0,0,,,,,,,
9775,470,16,51254600033,561,593,,32.0,0,,,,,,,
9776,470,16,53600030082,561,593,,32.0,0,,,,,,,
9777,470,16,52270011076,561,593,,32.0,0,,,,,,,
9778,470,16,56382410076,561,593,,32.0,0,,,,,,,
9779,470,16,10000085482,561,593,,32.0,0,,,,,,,
9780,470,16,55310000076,561,593,,32.0,0,,,,,,,
9781,470,16,53500000076,561,593,,32.0,0,,,,,,,
9782,470,16,53700048076,561,593,,32.0,0,,,,,,,
9783,470,16,50099700082,561,593,,32.0,0,,,,,,,
9784,470,16,50076613076,561,593,,32.0,0,,,,,,,
9785,470,16,57124921076,561,593,,32.0,0,,,,,,,
9786,470,16,57418211676,561,593,,32.0,0,,,,,,,
9787,470,16,10000085436,561,593,,32.0,0,,,,,,,
9788,470,22,51450050050,624,656,,32.0,0,,,,,,,
9789,470,22,55150081028,624,656,,32.0,0,,,,,,,
9790,470,22,54132220050,624,656,,32.0,0,,,,,,,
9791,470,22,57045970076,624,656,,32.0,0,,,,,,,
9792,470,22,52100000031,624,656,,32.0,0,,,,,,,
9793,470,22,55150081060,624,656,,32.0,0,,,,,,,
9794,470,22,54400021032,624,656,,32.0,0,,,,,,,
9795,470,22,52113100077,624,656,,32.0,0,,,,,,,
9796,470,22,55100090033,624,656,,32.0,0,,,,,,,
9797,470,22,54850010033,624,656,,32.0,0,,,,,,,
9798,470,22,51800000050,624,656,,32.0,0,,,,,,,
9799,470,22,51312010033,624,656,,32.0,0,,,,,,,
9800,470,22,52800031032,624,656,,32.0,0,,,,,,,
9801,470,22,56233833793,624,656,,32.0,0,,,,,,,
9802,470,22,57797520075,624,656,,32.0,0,,,,,,,
9803,470,22,54450000076,624,656,,32.0,0,,,,,,,
9804,470,22,57100771033,624,656,,32.0,0,,,,,,,
9805,470,22,10000089316,624,656,,32.0,0,,,,,,,
9806,470,22,10000085486,624,656,,32.0,0,,,,,,,
9807,470,22,10000085487,624,656,,32.0,0,,,,,,,
9808,470,22,52732670076,624,656,,32.0,0,,,,,,,
9809,472,12,57790000032,477,509,,32.0,0,,,,,,,
9810,472,12,51800015033,477,509,,32.0,0,,,,,,,
9811,472,12,54470031076,477,509,,32.0,0,,,,,,,
9812,472,12,51630015176,477,509,,32.0,0,,,,,,,
9813,472,12,51600045033,477,509,,32.0,0,,,,,,,
9814,472,12,54240020076,477,509,,32.0,0,,,,,,,
9815,472,12,52100023024,477,509,,32.0,0,,,,,,,
9816,472,12,10000089073,477,509,,32.0,0,,,,,,,
9817,472,12,51800000050,477,509,,32.0,0,,,,,,,
9818,472,12,53800050033,477,509,,32.0,0,,,,,,,
9819,472,12,54300010033,477,509,,32.0,0,,,,,,,
9820,472,12,52529311476,477,509,,32.0,0,,,,,,,
9821,472,12,10000089075,477,509,,32.0,0,,,,,,,
9822,472,12,10000089074,477,509,,32.0,0,,,,,,,
9823,472,12,57680000025,477,509,,32.0,0,,,,,,,
9824,472,17,54280011660,575,607,,32.0,0,,,,,,,
9825,472,17,54369530009,575,607,,32.0,0,,,,,,,
9826,472,17,57045970076,575,607,,32.0,0,,,,,,,
9827,472,17,57336970013,575,607,,32.0,0,,,,,,,
9828,472,17,54670400033,575,607,,32.0,0,,,,,,,
9829,472,17,55100055075,575,607,,32.0,0,,,,,,,
9830,472,17,53450058040,575,607,,32.0,0,,,,,,,
9831,472,17,53760020032,575,607,,32.0,0,,,,,,,
9832,472,17,53620064076,575,607,,32.0,0,,,,,,,
9833,472,17,51785400013,575,607,,32.0,0,,,,,,,
9834,472,17,57790030032,575,607,,32.0,0,,,,,,,
9835,472,17,53800030050,575,607,,32.0,0,,,,,,,
9836,472,17,57756765034,575,607,,32.0,0,,,,,,,
9837,472,17,10000089195,575,607,,32.0,0,,,,,,,
9838,472,17,54440020076,575,607,,32.0,0,,,,,,,
9839,472,17,54440020077,575,607,,32.0,0,,,,,,,
9840,472,17,10000089194,575,607,,32.0,0,,,,,,,
9841,472,17,51800050033,575,607,,32.0,0,,,,,,,
9842,472,17,52732670076,575,607,,32.0,0,,,,,,,
9843,472,22,51450050050,624,656,,32.0,0,,,,,,,
9844,472,22,55150081028,624,656,,32.0,0,,,,,,,
9845,472,22,54132220050,624,656,,32.0,0,,,,,,,
9846,472,22,57045970076,624,656,,32.0,0,,,,,,,
9847,472,22,52100000031,624,656,,32.0,0,,,,,,,
9848,472,22,55150081060,624,656,,32.0,0,,,,,,,
9849,472,22,54400021032,624,656,,32.0,0,,,,,,,
9850,472,22,52113100077,624,656,,32.0,0,,,,,,,
9851,472,22,55100090033,624,656,,32.0,0,,,,,,,
9852,472,22,54850010033,624,656,,32.0,0,,,,,,,
9853,472,22,51800000050,624,656,,32.0,0,,,,,,,
9854,472,22,51312010033,624,656,,32.0,0,,,,,,,
9855,472,22,52800031032,624,656,,32.0,0,,,,,,,
9856,472,22,56233833793,624,656,,32.0,0,,,,,,,
9857,472,22,57797520075,624,656,,32.0,0,,,,,,,
9858,472,22,54450000076,624,656,,32.0,0,,,,,,,
9859,472,22,57100771033,624,656,,32.0,0,,,,,,,
9860,472,22,10000089316,624,656,,32.0,0,,,,,,,
9861,472,22,10000085486,624,656,,32.0,0,,,,,,,
9862,472,22,10000085487,624,656,,32.0,0,,,,,,,
9863,472,22,52732670076,624,656,,32.0,0,,,,,,,
9864,472,25,52840000033,659,691,,32.0,0,,,,,,,
9865,472,25,54900050082,659,691,,32.0,0,,,,,,,
9866,472,25,52700012033,659,691,,32.0,0,,,,,,,
9867,472,25,54116500036,659,691,,32.0,0,,,,,,,
9868,472,25,58768484040,659,691,,32.0,0,,,,,,,
9869,472,25,51200000009,659,691,,32.0,0,,,,,,,
9870,472,25,57756765034,659,691,,32.0,0,,,,,,,
9871,472,25,57797520075,659,691,,32.0,0,,,,,,,
9872,472,25,52100000076,659,691,,32.0,0,,,,,,,
9873,472,25,52900020076,659,691,,32.0,0,,,,,,,
9874,472,25,51090044076,659,691,,32.0,0,,,,,,,
9875,472,25,53400022076,659,691,,32.0,0,,,,,,,
9876,472,25,54132220050,659,691,,32.0,0,,,,,,,
9877,472,25,54460080082,659,691,,32.0,0,,,,,,,
9878,472,25,52100023030,659,691,,32.0,0,,,,,,,
9879,472,25,10000085498,659,691,,32.0,0,,,,,,,
9880,472,25,57192110076,659,691,,32.0,0,,,,,,,
9881,472,14,54589320576,531,596,,65.0,0,,,,,,,
9882,472,14,54589314177,531,596,,65.0,0,,,,,,,
9883,472,14,54589320578,531,596,,65.0,0,,,,,,,
9884,472,14,54589371155,531,596,,65.0,0,,,,,,,
9885,472,14,54100027032,531,596,,65.0,0,,,,,,,
9886,472,14,54800140060,531,596,,65.0,0,,,,,,,
9887,472,14,54589371175,531,596,,65.0,0,,,,,,,
9888,472,14,53620010028,531,596,,65.0,0,,,,,,,
9889,472,14,54100010032,531,596,,65.0,0,,,,,,,
9890,472,14,52150000050,531,596,,65.0,0,,,,,,,
9891,472,14,10000085433,531,596,,65.0,0,,,,,,,
9892,472,14,51111131075,531,596,,65.0,0,,,,,,,
9893,472,14,51111131077,531,596,,65.0,0,,,,,,,
9894,472,14,51111120076,531,596,,65.0,0,,,,,,,
9895,472,14,54589399250,531,596,,65.0,0,,,,,,,
9896,472,14,54589353176,531,596,,65.0,0,,,,,,,
9897,472,14,54589353178,531,596,,65.0,0,,,,,,,
9898,472,14,54100024032,531,596,,65.0,0,,,,,,,
9899,472,14,54800110055,531,596,,65.0,0,,,,,,,
9900,472,14,54589399275,531,596,,65.0,0,,,,,,,
9901,472,14,54589399276,531,596,557.0,26.0,1,,,,,,,
9902,472,14,51111124076,531,596,,65.0,0,,,,,,,
9903,472,14,54589399278,531,596,,65.0,0,,,,,,,
9904,472,14,51111124078,531,596,,65.0,0,,,,,,,
9905,472,14,50052110076,531,596,,65.0,0,,,,,,,
9906,472,14,54589314175,531,596,,65.0,0,,,,,,,
9907,472,20,54100014076,615,685,,70.0,0,,,,,,,
9908,472,20,50834600078,615,685,,70.0,0,,,,,,,
9909,472,20,54589371155,615,685,,70.0,0,,,,,,,
9910,472,20,54100027032,615,685,,70.0,0,,,,,,,
9911,472,20,51111122076,615,685,,70.0,0,,,,,,,
9912,472,20,51111122077,615,685,,70.0,0,,,,,,,
9913,472,20,57940033055,615,685,,70.0,0,,,,,,,
9914,472,20,54589371176,615,685,,70.0,0,,,,,,,
9915,472,20,53620010028,615,685,,70.0,0,,,,,,,
9916,472,20,51111131075,615,685,,70.0,0,,,,,,,
9917,472,20,51111131077,615,685,,70.0,0,,,,,,,
9918,472,20,51111120076,615,685,,70.0,0,,,,,,,
9919,472,20,51111120078,615,685,,70.0,0,,,,,,,
9920,472,20,54589399255,615,685,,70.0,0,,,,,,,
9921,472,20,54589321176,615,685,,70.0,0,,,,,,,
9922,472,20,54589321177,615,685,,70.0,0,,,,,,,
9923,472,20,54589353176,615,685,,70.0,0,,,,,,,
9924,472,20,54589353178,615,685,,70.0,0,,,,,,,
9925,472,20,54100024032,615,685,,70.0,0,,,,,,,
9926,472,20,54800110055,615,685,,70.0,0,,,,,,,
9927,472,20,54589399275,615,685,,70.0,0,,,,,,,
9928,472,20,54589399277,615,685,,70.0,0,,,,,,,
9929,472,20,50052110076,615,685,,70.0,0,,,,,,,
9930,472,20,50052110078,615,685,,70.0,0,,,,,,,
9931,476,19,57007451076,603,635,,32.0,0,,,,,,,
9932,476,19,51500050013,603,635,,32.0,0,,,,,,,
9933,476,19,53600010087,603,635,,32.0,0,,,,,,,
9934,476,19,51500050033,603,635,,32.0,0,,,,,,,
9935,476,19,57007440082,603,635,,32.0,0,,,,,,,
9936,476,19,55220010013,603,635,,32.0,0,,,,,,,
9937,476,19,57007461076,603,635,,32.0,0,,,,,,,
9938,476,19,53700048182,603,635,,32.0,0,,,,,,,
9939,476,19,57410101082,603,635,,32.0,0,,,,,,,
9940,476,19,50008710076,603,635,,32.0,0,,,,,,,
9941,476,19,51300010013,603,635,,32.0,0,,,,,,,
9942,480,27,54589314187,237,300,,63.0,0,,,,,,,
9943,480,27,54105800082,237,300,,63.0,0,,,,,,,
9944,480,27,54060060055,237,300,,63.0,0,,,,,,,
9945,480,27,54100027032,237,300,,63.0,0,,,,,,,
9946,480,27,57940018076,237,300,,63.0,0,,,,,,,
9947,480,27,51111122081,237,300,,63.0,0,,,,,,,
9948,480,27,57940018081,237,300,,63.0,0,,,,,,,
9949,480,27,53620010028,237,300,,63.0,0,,,,,,,
9950,480,27,54100010032,237,300,,63.0,0,,,,,,,
9951,480,27,51111131075,237,300,,63.0,0,,,,,,,
9952,480,27,57940011075,237,300,,63.0,0,,,,,,,
9953,480,27,57940042055,237,300,,63.0,0,,,,,,,
9954,480,27,57940011080,237,300,,63.0,0,,,,,,,
9955,480,27,51111131082,237,300,,63.0,0,,,,,,,
9956,480,27,57940042076,237,300,,63.0,0,,,,,,,
9957,480,27,57940041055,237,300,,63.0,0,,,,,,,
9958,480,27,51111121378,237,300,,63.0,0,,,,,,,
9959,480,27,51111122275,237,300,,63.0,0,,,,,,,
9960,480,27,54100024932,237,300,,63.0,0,,,,,,,
9961,480,27,51111080676,237,300,,63.0,0,,,,,,,
9962,480,27,51111121382,237,300,,63.0,0,,,,,,,
9963,480,27,54800110055,237,300,,63.0,0,,,,,,,
9964,480,27,54100025324,237,300,,63.0,0,,,,,,,
9965,480,27,51111124076,237,300,,63.0,0,,,,,,,
9966,480,27,51111124081,237,300,,63.0,0,,,,,,,
9967,480,27,57940041075,237,300,,63.0,0,,,,,,,
9968,480,27,54589314175,237,300,,63.0,0,,,,,,,
9969,485,22,51450050050,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9970,485,22,55150081028,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9971,485,22,54132220050,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9972,485,22,57045970076,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9973,485,22,52100000031,624,656,633.0,9.0,1,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9974,485,22,55150081060,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9975,485,22,54400021032,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9976,485,22,52113100077,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9977,485,22,55100090033,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9978,485,22,54850010033,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9979,485,22,51800000050,624,656,633.0,9.0,1,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9980,485,22,51312010033,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9981,485,22,52800031032,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9982,485,22,56233833793,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9983,485,22,57797520075,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9984,485,22,54450000076,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9985,485,22,57100771033,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9986,485,22,10000089316,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9987,485,22,10000085486,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9988,485,22,10000085487,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9989,485,22,52732670076,624,656,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9990,485,25,52840000033,659,691,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9991,485,25,54900050082,659,691,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9992,485,25,52700012033,659,691,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
9993,485,25,54116500036,659,691,,32.0,0,Age Group3,Y,Level3,Homeowner,Group2,1,None/Unknown
